client,total_images,total_alt_tags,alt_length,occurrences,pct_all_occurrences
desktop,209139752,171600191,1717,31,1.4822624443008808E-7
mobile,275489967,225936151,1717,42,1.524556427857135E-7
desktop,209139752,171600191,1718,19,9.084834336037655E-8
mobile,275489967,225936151,1718,24,8.711751016326486E-8
desktop,209139752,171600191,1719,32,1.5300773618589735E-7
mobile,275489967,225936151,1719,42,1.524556427857135E-7
desktop,209139752,171600191,1720,28,1.338817691626602E-7
mobile,275489967,225936151,1720,31,1.1252678396088378E-7
desktop,209139752,171600191,1721,18,8.606685160456727E-8
mobile,275489967,225936151,1721,31,1.1252678396088378E-7
desktop,209139752,171600191,1722,36,1.7213370320913453E-7
mobile,275489967,225936151,1722,44,1.597154352993189E-7
desktop,209139752,171600191,1723,41,1.9604116198818099E-7
mobile,275489967,225936151,1723,49,1.7786491658333242E-7
desktop,209139752,171600191,1724,35,1.6735221145332523E-7
mobile,275489967,225936151,1724,47,1.7060512406972702E-7
desktop,209139752,171600191,1725,28,1.338817691626602E-7
mobile,275489967,225936151,1725,38,1.379360577585027E-7
desktop,209139752,171600191,1726,30,1.4344475267427878E-7
mobile,275489967,225936151,1726,47,1.7060512406972702E-7
desktop,209139752,171600191,1727,31,1.4822624443008808E-7
mobile,275489967,225936151,1727,46,1.669752278129243E-7
desktop,209139752,171600191,1728,32,1.5300773618589735E-7
mobile,275489967,225936151,1728,39,1.4156595401530539E-7
desktop,209139752,171600191,1729,17,8.128535984875798E-8
mobile,275489967,225936151,1729,25,9.074740642006756E-8
desktop,209139752,171600191,1730,22,1.0519281862780443E-7
mobile,275489967,225936151,1730,35,1.2704636898809458E-7
desktop,209139752,171600191,1731,30,1.4344475267427878E-7
mobile,275489967,225936151,1731,57,2.0690408663775403E-7
desktop,209139752,171600191,1732,32,1.5300773618589735E-7
mobile,275489967,225936151,1732,50,1.814948128401351E-7
desktop,209139752,171600191,1733,25,1.1953729389523232E-7
mobile,275489967,225936151,1733,34,1.234164727312919E-7
desktop,209139752,171600191,1734,24,1.1475580213942302E-7
mobile,275489967,225936151,1734,33,1.1978657647448918E-7
desktop,209139752,171600191,1735,27,1.291002774068509E-7
mobile,275489967,225936151,1735,48,1.742350203265297E-7
desktop,209139752,171600191,1736,23,1.0997431038361373E-7
mobile,275489967,225936151,1736,28,1.0163709519047566E-7
desktop,209139752,171600191,1737,18,8.606685160456727E-8
mobile,275489967,225936151,1737,38,1.379360577585027E-7
desktop,209139752,171600191,1738,42,2.008226537439903E-7
mobile,275489967,225936151,1738,64,2.3231336043537296E-7
desktop,209139752,171600191,1739,13,6.21593928255208E-8
mobile,275489967,225936151,1739,27,9.800719893367296E-8
desktop,209139752,171600191,1740,30,1.4344475267427878E-7
mobile,275489967,225936151,1740,43,1.560855390425162E-7
desktop,209139752,171600191,1741,21,1.0041132687199514E-7
mobile,275489967,225936151,1741,32,1.1615668021768648E-7
desktop,209139752,171600191,1742,21,1.0041132687199514E-7
mobile,275489967,225936151,1742,33,1.1978657647448918E-7
desktop,209139752,171600191,1743,27,1.291002774068509E-7
mobile,275489967,225936151,1743,30,1.0889688770408108E-7
desktop,209139752,171600191,1744,35,1.6735221145332523E-7
mobile,275489967,225936151,1744,47,1.7060512406972702E-7
desktop,209139752,171600191,1745,27,1.291002774068509E-7
mobile,275489967,225936151,1745,36,1.306762652448973E-7
desktop,209139752,171600191,1746,35,1.6735221145332523E-7
mobile,275489967,225936151,1746,47,1.7060512406972702E-7
desktop,209139752,171600191,1747,22,1.0519281862780443E-7
mobile,275489967,225936151,1747,27,9.800719893367296E-8
desktop,209139752,171600191,1748,23,1.0997431038361373E-7
mobile,275489967,225936151,1748,43,1.560855390425162E-7
desktop,209139752,171600191,1749,30,1.4344475267427878E-7
mobile,275489967,225936151,1749,40,1.451958502721081E-7
desktop,209139752,171600191,1750,28,1.338817691626602E-7
mobile,275489967,225936151,1750,42,1.524556427857135E-7
desktop,209139752,171600191,1751,28,1.338817691626602E-7
mobile,275489967,225936151,1751,35,1.2704636898809458E-7
desktop,209139752,171600191,1752,23,1.0997431038361373E-7
mobile,275489967,225936151,1752,44,1.597154352993189E-7
desktop,209139752,171600191,1753,48,2.2951160427884604E-7
mobile,275489967,225936151,1753,72,2.613525304897946E-7
desktop,209139752,171600191,1754,31,1.4822624443008808E-7
mobile,275489967,225936151,1754,48,1.742350203265297E-7
desktop,209139752,171600191,1755,27,1.291002774068509E-7
mobile,275489967,225936151,1755,41,1.488257465289108E-7
desktop,209139752,171600191,1756,19,9.084834336037655E-8
mobile,275489967,225936151,1756,44,1.597154352993189E-7
desktop,209139752,171600191,1757,25,1.1953729389523232E-7
mobile,275489967,225936151,1757,54,1.9601439786734592E-7
desktop,209139752,171600191,1758,23,1.0997431038361373E-7
mobile,275489967,225936151,1758,32,1.1615668021768648E-7
desktop,209139752,171600191,1759,40,1.912596702323717E-7
mobile,275489967,225936151,1759,44,1.597154352993189E-7
desktop,209139752,171600191,1760,17,8.128535984875798E-8
mobile,275489967,225936151,1760,26,9.437730267687026E-8
desktop,209139752,171600191,1761,20,9.562983511618586E-8
mobile,275489967,225936151,1761,34,1.234164727312919E-7
desktop,209139752,171600191,1762,30,1.4344475267427878E-7
mobile,275489967,225936151,1762,42,1.524556427857135E-7
desktop,209139752,171600191,1763,27,1.291002774068509E-7
mobile,275489967,225936151,1763,39,1.4156595401530539E-7
desktop,209139752,171600191,1764,18,8.606685160456727E-8
mobile,275489967,225936151,1764,26,9.437730267687026E-8
desktop,209139752,171600191,1765,21,1.0041132687199514E-7
mobile,275489967,225936151,1765,38,1.379360577585027E-7
desktop,209139752,171600191,1766,20,9.562983511618586E-8
mobile,275489967,225936151,1766,35,1.2704636898809458E-7
desktop,209139752,171600191,1767,18,8.606685160456727E-8
mobile,275489967,225936151,1767,30,1.0889688770408108E-7
desktop,209139752,171600191,1768,29,1.3866326091846948E-7
mobile,275489967,225936151,1768,46,1.669752278129243E-7
desktop,209139752,171600191,1769,18,8.606685160456727E-8
mobile,275489967,225936151,1769,34,1.234164727312919E-7
desktop,209139752,171600191,1770,20,9.562983511618586E-8
mobile,275489967,225936151,1770,39,1.4156595401530539E-7
desktop,209139752,171600191,1771,24,1.1475580213942302E-7
mobile,275489967,225936151,1771,30,1.0889688770408108E-7
desktop,209139752,171600191,1772,28,1.338817691626602E-7
mobile,275489967,225936151,1772,39,1.4156595401530539E-7
desktop,209139752,171600191,1773,16,7.650386809294868E-8
mobile,275489967,225936151,1773,51,1.8512470909693783E-7
desktop,209139752,171600191,1774,26,1.243187856510416E-7
mobile,275489967,225936151,1774,38,1.379360577585027E-7
desktop,209139752,171600191,1775,21,1.0041132687199514E-7
mobile,275489967,225936151,1775,29,1.0526699144727837E-7
desktop,209139752,171600191,1776,26,1.243187856510416E-7
mobile,275489967,225936151,1776,29,1.0526699144727837E-7
desktop,209139752,171600191,1777,25,1.1953729389523232E-7
mobile,275489967,225936151,1777,34,1.234164727312919E-7
desktop,209139752,171600191,1778,33,1.5778922794170665E-7
mobile,275489967,225936151,1778,39,1.4156595401530539E-7
desktop,209139752,171600191,1779,20,9.562983511618586E-8
mobile,275489967,225936151,1779,30,1.0889688770408108E-7
desktop,209139752,171600191,1780,25,1.1953729389523232E-7
mobile,275489967,225936151,1780,41,1.488257465289108E-7
desktop,209139752,171600191,1781,33,1.5778922794170665E-7
mobile,275489967,225936151,1781,48,1.742350203265297E-7
desktop,209139752,171600191,1782,17,8.128535984875798E-8
mobile,275489967,225936151,1782,21,7.622782139285675E-8
desktop,209139752,171600191,1783,29,1.3866326091846948E-7
mobile,275489967,225936151,1783,40,1.451958502721081E-7
desktop,209139752,171600191,1784,26,1.243187856510416E-7
mobile,275489967,225936151,1784,31,1.1252678396088378E-7
desktop,209139752,171600191,1785,24,1.1475580213942302E-7
mobile,275489967,225936151,1785,35,1.2704636898809458E-7
desktop,209139752,171600191,1786,18,8.606685160456727E-8
mobile,275489967,225936151,1786,27,9.800719893367296E-8
desktop,209139752,171600191,1787,23,1.0997431038361373E-7
mobile,275489967,225936151,1787,30,1.0889688770408108E-7
desktop,209139752,171600191,1788,30,1.4344475267427878E-7
mobile,275489967,225936151,1788,42,1.524556427857135E-7
desktop,209139752,171600191,1789,28,1.338817691626602E-7
mobile,275489967,225936151,1789,41,1.488257465289108E-7
desktop,209139752,171600191,1790,20,9.562983511618586E-8
mobile,275489967,225936151,1790,33,1.1978657647448918E-7
desktop,209139752,171600191,1791,27,1.291002774068509E-7
mobile,275489967,225936151,1791,32,1.1615668021768648E-7
desktop,209139752,171600191,1792,27,1.291002774068509E-7
mobile,275489967,225936151,1792,31,1.1252678396088378E-7
desktop,209139752,171600191,1793,31,1.4822624443008808E-7
mobile,275489967,225936151,1793,44,1.597154352993189E-7
desktop,209139752,171600191,1794,14,6.69408845813301E-8
mobile,275489967,225936151,1794,26,9.437730267687026E-8
desktop,209139752,171600191,1795,25,1.1953729389523232E-7
mobile,275489967,225936151,1795,40,1.451958502721081E-7
desktop,209139752,171600191,1796,26,1.243187856510416E-7
mobile,275489967,225936151,1796,36,1.306762652448973E-7
desktop,209139752,171600191,1797,30,1.4344475267427878E-7
mobile,275489967,225936151,1797,42,1.524556427857135E-7
desktop,209139752,171600191,1798,14,6.69408845813301E-8
mobile,275489967,225936151,1798,26,9.437730267687026E-8
desktop,209139752,171600191,1799,24,1.1475580213942302E-7
mobile,275489967,225936151,1799,40,1.451958502721081E-7
desktop,209139752,171600191,1800,26,1.243187856510416E-7
mobile,275489967,225936151,1800,38,1.379360577585027E-7
desktop,209139752,171600191,1801,28,1.338817691626602E-7
mobile,275489967,225936151,1801,34,1.234164727312919E-7
desktop,209139752,171600191,1802,11,5.2596409313902216E-8
mobile,275489967,225936151,1802,21,7.622782139285675E-8
desktop,209139752,171600191,1803,22,1.0519281862780443E-7
mobile,275489967,225936151,1803,33,1.1978657647448918E-7
desktop,209139752,171600191,1804,51,2.438560795462739E-7
mobile,275489967,225936151,1804,65,2.3594325669217564E-7
desktop,209139752,171600191,1805,22,1.0519281862780443E-7
mobile,275489967,225936151,1805,36,1.306762652448973E-7
desktop,209139752,171600191,1806,21,1.0041132687199514E-7
mobile,275489967,225936151,1806,30,1.0889688770408108E-7
desktop,209139752,171600191,1807,24,1.1475580213942302E-7
mobile,275489967,225936151,1807,39,1.4156595401530539E-7
desktop,209139752,171600191,1808,32,1.5300773618589735E-7
mobile,275489967,225936151,1808,39,1.4156595401530539E-7
desktop,209139752,171600191,1809,25,1.1953729389523232E-7
mobile,275489967,225936151,1809,32,1.1615668021768648E-7
desktop,209139752,171600191,1810,20,9.562983511618586E-8
mobile,275489967,225936151,1810,33,1.1978657647448918E-7
desktop,209139752,171600191,1811,20,9.562983511618586E-8
mobile,275489967,225936151,1811,34,1.234164727312919E-7
desktop,209139752,171600191,1812,19,9.084834336037655E-8
mobile,275489967,225936151,1812,24,8.711751016326486E-8
desktop,209139752,171600191,1813,22,1.0519281862780443E-7
mobile,275489967,225936151,1813,30,1.0889688770408108E-7
desktop,209139752,171600191,1814,31,1.4822624443008808E-7
mobile,275489967,225936151,1814,46,1.669752278129243E-7
desktop,209139752,171600191,1815,26,1.243187856510416E-7
mobile,275489967,225936151,1815,40,1.451958502721081E-7
desktop,209139752,171600191,1816,18,8.606685160456727E-8
mobile,275489967,225936151,1816,28,1.0163709519047566E-7
desktop,209139752,171600191,1817,21,1.0041132687199514E-7
mobile,275489967,225936151,1817,43,1.560855390425162E-7
desktop,209139752,171600191,1818,30,1.4344475267427878E-7
mobile,275489967,225936151,1818,46,1.669752278129243E-7
desktop,209139752,171600191,1819,23,1.0997431038361373E-7
mobile,275489967,225936151,1819,37,1.3430616150169998E-7
desktop,209139752,171600191,1820,27,1.291002774068509E-7
mobile,275489967,225936151,1820,39,1.4156595401530539E-7
desktop,209139752,171600191,1821,26,1.243187856510416E-7
mobile,275489967,225936151,1821,38,1.379360577585027E-7
desktop,209139752,171600191,1822,17,8.128535984875798E-8
mobile,275489967,225936151,1822,26,9.437730267687026E-8
desktop,209139752,171600191,1823,24,1.1475580213942302E-7
mobile,275489967,225936151,1823,32,1.1615668021768648E-7
desktop,209139752,171600191,1824,21,1.0041132687199514E-7
mobile,275489967,225936151,1824,34,1.234164727312919E-7
desktop,209139752,171600191,1825,20,9.562983511618586E-8
mobile,275489967,225936151,1825,23,8.348761390646215E-8
desktop,209139752,171600191,1826,22,1.0519281862780443E-7
mobile,275489967,225936151,1826,29,1.0526699144727837E-7
desktop,209139752,171600191,1827,20,9.562983511618586E-8
mobile,275489967,225936151,1827,34,1.234164727312919E-7
desktop,209139752,171600191,1828,19,9.084834336037655E-8
mobile,275489967,225936151,1828,27,9.800719893367296E-8
desktop,209139752,171600191,1829,14,6.69408845813301E-8
mobile,275489967,225936151,1829,23,8.348761390646215E-8
desktop,209139752,171600191,1830,16,7.650386809294868E-8
mobile,275489967,225936151,1830,18,6.533813262244865E-8
desktop,209139752,171600191,1831,18,8.606685160456727E-8
mobile,275489967,225936151,1831,31,1.1252678396088378E-7
desktop,209139752,171600191,1832,31,1.4822624443008808E-7
mobile,275489967,225936151,1832,37,1.3430616150169998E-7
desktop,209139752,171600191,1833,22,1.0519281862780443E-7
mobile,275489967,225936151,1833,31,1.1252678396088378E-7
desktop,209139752,171600191,1834,10,4.781491755809293E-8
mobile,275489967,225936151,1834,19,6.896802887925135E-8
desktop,209139752,171600191,1835,22,1.0519281862780443E-7
mobile,275489967,225936151,1835,33,1.1978657647448918E-7
desktop,209139752,171600191,1836,27,1.291002774068509E-7
mobile,275489967,225936151,1836,36,1.306762652448973E-7
desktop,209139752,171600191,1837,30,1.4344475267427878E-7
mobile,275489967,225936151,1837,44,1.597154352993189E-7
desktop,209139752,171600191,1838,19,9.084834336037655E-8
mobile,275489967,225936151,1838,26,9.437730267687026E-8
desktop,209139752,171600191,1839,26,1.243187856510416E-7
mobile,275489967,225936151,1839,32,1.1615668021768648E-7
desktop,209139752,171600191,1840,17,8.128535984875798E-8
mobile,275489967,225936151,1840,27,9.800719893367296E-8
desktop,209139752,171600191,1841,31,1.4822624443008808E-7
mobile,275489967,225936151,1841,40,1.451958502721081E-7
desktop,209139752,171600191,1842,18,8.606685160456727E-8
mobile,275489967,225936151,1842,28,1.0163709519047566E-7
desktop,209139752,171600191,1843,20,9.562983511618586E-8
mobile,275489967,225936151,1843,34,1.234164727312919E-7
desktop,209139752,171600191,1844,18,8.606685160456727E-8
mobile,275489967,225936151,1844,23,8.348761390646215E-8
desktop,209139752,171600191,1845,39,1.864781784765624E-7
mobile,275489967,225936151,1845,44,1.597154352993189E-7
desktop,209139752,171600191,1846,22,1.0519281862780443E-7
mobile,275489967,225936151,1846,26,9.437730267687026E-8
desktop,209139752,171600191,1847,19,9.084834336037655E-8
mobile,275489967,225936151,1847,27,9.800719893367296E-8
desktop,209139752,171600191,1848,31,1.4822624443008808E-7
mobile,275489967,225936151,1848,37,1.3430616150169998E-7
desktop,209139752,171600191,1849,23,1.0997431038361373E-7
mobile,275489967,225936151,1849,34,1.234164727312919E-7
desktop,209139752,171600191,1850,34,1.6257071969751596E-7
mobile,275489967,225936151,1850,48,1.742350203265297E-7
desktop,209139752,171600191,1851,8,3.825193404647434E-8
mobile,275489967,225936151,1851,17,6.170823636564595E-8
desktop,209139752,171600191,1852,23,1.0997431038361373E-7
mobile,275489967,225936151,1852,27,9.800719893367296E-8
desktop,209139752,171600191,1853,21,1.0041132687199514E-7
mobile,275489967,225936151,1853,30,1.0889688770408108E-7
desktop,209139752,171600191,1854,21,1.0041132687199514E-7
mobile,275489967,225936151,1854,25,9.074740642006756E-8
desktop,209139752,171600191,1855,20,9.562983511618586E-8
mobile,275489967,225936151,1855,30,1.0889688770408108E-7
desktop,209139752,171600191,1856,32,1.5300773618589735E-7
mobile,275489967,225936151,1856,32,1.1615668021768648E-7
desktop,209139752,171600191,1857,20,9.562983511618586E-8
mobile,275489967,225936151,1857,26,9.437730267687026E-8
desktop,209139752,171600191,1858,22,1.0519281862780443E-7
mobile,275489967,225936151,1858,22,7.985771764965945E-8
desktop,209139752,171600191,1859,26,1.243187856510416E-7
mobile,275489967,225936151,1859,35,1.2704636898809458E-7
desktop,209139752,171600191,1860,11,5.2596409313902216E-8
mobile,275489967,225936151,1860,18,6.533813262244865E-8
desktop,209139752,171600191,1861,15,7.172237633713939E-8
mobile,275489967,225936151,1861,27,9.800719893367296E-8
desktop,209139752,171600191,1862,30,1.4344475267427878E-7
mobile,275489967,225936151,1862,42,1.524556427857135E-7
desktop,209139752,171600191,1863,16,7.650386809294868E-8
mobile,275489967,225936151,1863,22,7.985771764965945E-8
desktop,209139752,171600191,1864,24,1.1475580213942302E-7
mobile,275489967,225936151,1864,29,1.0526699144727837E-7
desktop,209139752,171600191,1865,27,1.291002774068509E-7
mobile,275489967,225936151,1865,34,1.234164727312919E-7
desktop,209139752,171600191,1866,21,1.0041132687199514E-7
mobile,275489967,225936151,1866,37,1.3430616150169998E-7
desktop,209139752,171600191,1867,24,1.1475580213942302E-7
mobile,275489967,225936151,1867,39,1.4156595401530539E-7
